"gene","logFC","FDR","time","add_variable","data_name"
"SCO5990",0.898279,0,56,"p.BH.DargR.M145","argR_2018"
"SCO5990",0.887548,0,66,"p.BH.DargR.M145","argR_2018"
"SCO5991",0.307,0,32,"DargR.M145","argR_2018"
"SCO5991",0.049,0,42,"DargR.M145","argR_2018"
"SCO5991",0.208,0,49,"DargR.M145","argR_2018"
"SCO5991",0.379,0,56,"DargR.M145","argR_2018"
"SCO5991",0.598,0,66,"DargR.M145","argR_2018"
"SCO5991",0.260349,0,32,"p.BH.DargR.M145","argR_2018"
"SCO5991",0.853278,0,42,"p.BH.DargR.M145","argR_2018"
"SCO5991",0.292458,0,49,"p.BH.DargR.M145","argR_2018"
"SCO5991",0.117578,0,56,"p.BH.DargR.M145","argR_2018"
"SCO5991",0.00351,0,66,"p.BH.DargR.M145","argR_2018"
"SCO5998",0.261,0,32,"DargR.M145","argR_2018"
"SCO5998",1.014,0,42,"DargR.M145","argR_2018"
"SCO5998",0.507,0,49,"DargR.M145","argR_2018"
"SCO5998",0.085,0,56,"DargR.M145","argR_2018"
"SCO5998",0.093,0,66,"DargR.M145","argR_2018"
"SCO5998",0.620451,0,32,"p.BH.DargR.M145","argR_2018"
"SCO5998",0.000221,0,42,"p.BH.DargR.M145","argR_2018"
"SCO5998",0.045462,0,49,"p.BH.DargR.M145","argR_2018"
"SCO5998",0.878504,0,56,"p.BH.DargR.M145","argR_2018"
"SCO5998",0.872134,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6003",-0.241,0,32,"DargR.M145","argR_2018"
"SCO6003",-0.405,0,42,"DargR.M145","argR_2018"
"SCO6003",-0.408,0,49,"DargR.M145","argR_2018"
"SCO6003",-0.096,0,56,"DargR.M145","argR_2018"
"SCO6003",-0.057,0,66,"DargR.M145","argR_2018"
"SCO6003",0.21376,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6003",0.005337,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6003",0.006509,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6003",0.701007,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6003",0.85759,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6004",0.082,0,32,"DargR.M145","argR_2018"
"SCO6004",0.229,0,42,"DargR.M145","argR_2018"
"SCO6004",0.768,0,49,"DargR.M145","argR_2018"
"SCO6004",0.388,0,56,"DargR.M145","argR_2018"
"SCO6004",0.621,0,66,"DargR.M145","argR_2018"
"SCO6004",0.987017,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6004",0.389551,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6004",0.002549,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6004",0.220227,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6004",0.012352,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6014",0.663,0,32,"DargR.M145","argR_2018"
"SCO6014",1.722,0,42,"DargR.M145","argR_2018"
"SCO6014",0.423,0,49,"DargR.M145","argR_2018"
"SCO6014",-0.175,0,56,"DargR.M145","argR_2018"
"SCO6014",-0.761,0,66,"DargR.M145","argR_2018"
"SCO6014",0.064855,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6014",2e-06,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6014",0.158279,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6014",0.755595,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6014",0.015507,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6018",-0.025,0,32,"DargR.M145","argR_2018"
"SCO6018",-0.481,0,42,"DargR.M145","argR_2018"
"SCO6018",-0.384,0,49,"DargR.M145","argR_2018"
"SCO6018",-0.233,0,56,"DargR.M145","argR_2018"
"SCO6018",-0.074,0,66,"DargR.M145","argR_2018"
"SCO6018",0.999071,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6018",0.001024,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6018",0.008569,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6018",0.208125,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6018",0.784445,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6019",-0.522,0,32,"DargR.M145","argR_2018"
"SCO6019",-0.36,0,42,"DargR.M145","argR_2018"
"SCO6019",-0.586,0,49,"DargR.M145","argR_2018"
"SCO6019",-0.231,0,56,"DargR.M145","argR_2018"
"SCO6019",0.019,0,66,"DargR.M145","argR_2018"
"SCO6019",0.037761,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6019",0.106073,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6019",0.008959,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6019",0.495293,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6019",0.97531,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6024",-0.171,0,32,"DargR.M145","argR_2018"
"SCO6024",-0.523,0,42,"DargR.M145","argR_2018"
"SCO6024",-0.346,0,49,"DargR.M145","argR_2018"
"SCO6024",0.152,0,56,"DargR.M145","argR_2018"
"SCO6024",0.159,0,66,"DargR.M145","argR_2018"
"SCO6024",0.649522,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6024",0.003757,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6024",0.046346,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6024",0.598323,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6024",0.525824,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6029",2.696,0,32,"DargR.M145","argR_2018"
"SCO6029",3.526,0,42,"DargR.M145","argR_2018"
"SCO6029",1.84,0,49,"DargR.M145","argR_2018"
"SCO6029",1.287,0,56,"DargR.M145","argR_2018"
"SCO6029",0.261,0,66,"DargR.M145","argR_2018"
"SCO6029",3.6e-05,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6029",0,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6029",0.001558,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6029",0.038919,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6029",0.807158,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6052",0.632,0,32,"DargR.M145","argR_2018"
"SCO6052",0.687,0,42,"DargR.M145","argR_2018"
"SCO6052",0.54,0,49,"DargR.M145","argR_2018"
"SCO6052",0.038,0,56,"DargR.M145","argR_2018"
"SCO6052",0.182,0,66,"DargR.M145","argR_2018"
"SCO6052",0.011785,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6052",0.002545,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6052",0.016378,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6052",0.9484,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6052",0.585615,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6054",-0.313,0,32,"DargR.M145","argR_2018"
"SCO6054",-0.081,0,42,"DargR.M145","argR_2018"
"SCO6054",-0.305,0,49,"DargR.M145","argR_2018"
"SCO6054",0.02,0,56,"DargR.M145","argR_2018"
"SCO6054",-1.617,0,66,"DargR.M145","argR_2018"
"SCO6054",0.665369,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6054",0.859266,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6054",0.372084,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6054",0.981349,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6054",2.2e-05,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6055",-0.429,0,32,"DargR.M145","argR_2018"
"SCO6055",0.581,0,42,"DargR.M145","argR_2018"
"SCO6055",0.108,0,49,"DargR.M145","argR_2018"
"SCO6055",0.352,0,56,"DargR.M145","argR_2018"
"SCO6055",-1.953,0,66,"DargR.M145","argR_2018"
"SCO6055",0.6759,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6055",0.234175,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6055",0.845872,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6055",0.648808,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6055",0.000125,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6059",0.364,0,32,"DargR.M145","argR_2018"
"SCO6059",2.828,0,42,"DargR.M145","argR_2018"
"SCO6059",0.695,0,49,"DargR.M145","argR_2018"
"SCO6059",0.496,0,56,"DargR.M145","argR_2018"
"SCO6059",-0.029,0,66,"DargR.M145","argR_2018"
"SCO6059",0.856301,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6059",9e-06,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6059",0.20673,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6059",0.57744,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6059",0.984724,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6068",-0.128,0,32,"DargR.M145","argR_2018"
"SCO6068",-0.647,0,42,"DargR.M145","argR_2018"
"SCO6068",-0.59,0,49,"DargR.M145","argR_2018"
"SCO6068",-0.136,0,56,"DargR.M145","argR_2018"
"SCO6068",0.237,0,66,"DargR.M145","argR_2018"
"SCO6068",0.859566,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6068",0.001363,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6068",0.004418,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6068",0.686786,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6068",0.334648,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6069",-0.104,0,32,"DargR.M145","argR_2018"
"SCO6069",-0.773,0,42,"DargR.M145","argR_2018"
"SCO6069",-0.321,0,49,"DargR.M145","argR_2018"
"SCO6069",-0.144,0,56,"DargR.M145","argR_2018"
"SCO6069",0.136,0,66,"DargR.M145","argR_2018"
"SCO6069",0.94672,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6069",0.000708,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6069",0.139421,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6069",0.709006,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6069",0.72148,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6073",0.292,0,32,"DargR.M145","argR_2018"
"SCO6073",0.512,0,42,"DargR.M145","argR_2018"
"SCO6073",-0.578,0,49,"DargR.M145","argR_2018"
"SCO6073",-0.744,0,56,"DargR.M145","argR_2018"
"SCO6073",-1.936,0,66,"DargR.M145","argR_2018"
"SCO6073",0.624009,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6073",0.088473,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6073",0.044146,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6073",0.026358,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6073",0,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6083",-0.414,0,32,"DargR.M145","argR_2018"
"SCO6083",-0.905,0,42,"DargR.M145","argR_2018"
"SCO6083",-0.819,0,49,"DargR.M145","argR_2018"
"SCO6083",-0.36,0,56,"DargR.M145","argR_2018"
"SCO6083",-0.275,0,66,"DargR.M145","argR_2018"
"SCO6083",0.191376,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6083",0.000355,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6083",0.001535,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6083",0.278229,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6083",0.366127,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6091",-0.704,0,32,"DargR.M145","argR_2018"
"SCO6091",-0.63,0,42,"DargR.M145","argR_2018"
"SCO6091",-1.07,0,49,"DargR.M145","argR_2018"
"SCO6091",-0.328,0,56,"DargR.M145","argR_2018"
"SCO6091",-0.071,0,66,"DargR.M145","argR_2018"
"SCO6091",0.150172,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6091",0.108196,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6091",0.007098,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6091",0.597221,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6091",0.946896,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6109",-0.33,0,32,"DargR.M145","argR_2018"
"SCO6109",-0.553,0,42,"DargR.M145","argR_2018"
"SCO6109",-0.223,0,49,"DargR.M145","argR_2018"
"SCO6109",-0.224,0,56,"DargR.M145","argR_2018"
"SCO6109",0.086,0,66,"DargR.M145","argR_2018"
"SCO6109",0.232532,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6109",0.007005,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6109",0.274609,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6109",0.474584,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6109",0.842197,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6112",-0.566,0,32,"DargR.M145","argR_2018"
"SCO6112",-0.278,0,42,"DargR.M145","argR_2018"
"SCO6112",0.835,0,49,"DargR.M145","argR_2018"
"SCO6112",0.019,0,56,"DargR.M145","argR_2018"
"SCO6112",-0.168,0,66,"DargR.M145","argR_2018"
"SCO6112",0.083164,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6112",0.351678,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6112",0.00355,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6112",0.97908,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6112",0.72148,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6118",-0.169,0,32,"DargR.M145","argR_2018"
"SCO6118",-0.513,0,42,"DargR.M145","argR_2018"
"SCO6118",-0.164,0,49,"DargR.M145","argR_2018"
"SCO6118",-0.17,0,56,"DargR.M145","argR_2018"
"SCO6118",0.158,0,66,"DargR.M145","argR_2018"
"SCO6118",0.608148,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6118",0.002402,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6118",0.328628,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6118",0.509642,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6118",0.489779,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6122",-1.045,0,32,"DargR.M145","argR_2018"
"SCO6122",-0.142,0,42,"DargR.M145","argR_2018"
"SCO6122",-0.14,0,49,"DargR.M145","argR_2018"
"SCO6122",-0.481,0,56,"DargR.M145","argR_2018"
"SCO6122",-0.447,0,66,"DargR.M145","argR_2018"
"SCO6122",0.006123,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6122",0.73943,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6122",0.711949,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6122",0.31402,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6122",0.269533,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6131",0.039,0,32,"DargR.M145","argR_2018"
"SCO6131",-0.815,0,42,"DargR.M145","argR_2018"
"SCO6131",-0.648,0,49,"DargR.M145","argR_2018"
"SCO6131",0.002,0,56,"DargR.M145","argR_2018"
"SCO6131",0.563,0,66,"DargR.M145","argR_2018"
"SCO6131",0.999071,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6131",0.001263,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6131",0.010111,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6131",0.997773,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6131",0.027013,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6133",-0.285,0,32,"DargR.M145","argR_2018"
"SCO6133",-0.767,0,42,"DargR.M145","argR_2018"
"SCO6133",-0.261,0,49,"DargR.M145","argR_2018"
"SCO6133",-0.018,0,56,"DargR.M145","argR_2018"
"SCO6133",0.478,0,66,"DargR.M145","argR_2018"
"SCO6133",0.480473,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6133",0.001602,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6133",0.270198,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6133",0.976952,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6133",0.05547,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6145",0.182,0,32,"DargR.M145","argR_2018"
"SCO6145",0.369,0,42,"DargR.M145","argR_2018"
"SCO6145",0.721,0,49,"DargR.M145","argR_2018"
"SCO6145",0.55,0,56,"DargR.M145","argR_2018"
"SCO6145",1.401,0,66,"DargR.M145","argR_2018"
"SCO6145",0.974947,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6145",0.482318,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6145",0.108974,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6145",0.42225,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6145",0.003507,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6155",0.057,0,32,"DargR.M145","argR_2018"
"SCO6155",0.917,0,42,"DargR.M145","argR_2018"
"SCO6155",0.037,0,49,"DargR.M145","argR_2018"
"SCO6155",-0.152,0,56,"DargR.M145","argR_2018"
"SCO6155",-0.197,0,66,"DargR.M145","argR_2018"
"SCO6155",0.999071,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6155",0.002809,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6155",0.922386,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6155",0.797192,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6155",0.700855,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6156",-0.09,0,32,"DargR.M145","argR_2018"
"SCO6156",0.362,0,42,"DargR.M145","argR_2018"
"SCO6156",-0.269,0,49,"DargR.M145","argR_2018"
"SCO6156",-0.38,0,56,"DargR.M145","argR_2018"
"SCO6156",-1.432,0,66,"DargR.M145","argR_2018"
"SCO6156",0.999071,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6156",0.322734,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6156",0.442388,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6156",0.459028,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6156",0.000116,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6159",0.801,0,32,"DargR.M145","argR_2018"
"SCO6159",0.982,0,42,"DargR.M145","argR_2018"
"SCO6159",0.788,0,49,"DargR.M145","argR_2018"
"SCO6159",0.262,0,56,"DargR.M145","argR_2018"
"SCO6159",0.288,0,66,"DargR.M145","argR_2018"
"SCO6159",0.009517,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6159",0.000603,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6159",0.006177,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6159",0.549965,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6159",0.43168,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6160",0.149,0,32,"DargR.M145","argR_2018"
"SCO6160",1.275,0,42,"DargR.M145","argR_2018"
"SCO6160",0.384,0,49,"DargR.M145","argR_2018"
"SCO6160",0.239,0,56,"DargR.M145","argR_2018"
"SCO6160",0.061,0,66,"DargR.M145","argR_2018"
"SCO6160",0.994786,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6160",0.0098,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6160",0.453132,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6160",0.803515,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6160",0.962634,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6162",0.426,0,32,"DargR.M145","argR_2018"
"SCO6162",2.574,0,42,"DargR.M145","argR_2018"
"SCO6162",0.943,0,49,"DargR.M145","argR_2018"
"SCO6162",0.414,0,56,"DargR.M145","argR_2018"
"SCO6162",0.222,0,66,"DargR.M145","argR_2018"
"SCO6162",0.650243,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6162",2e-06,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6162",0.030532,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6162",0.556944,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6162",0.796553,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6163",0.153,0,32,"DargR.M145","argR_2018"
"SCO6163",1.545,0,42,"DargR.M145","argR_2018"
"SCO6163",0.191,0,49,"DargR.M145","argR_2018"
"SCO6163",0.211,0,56,"DargR.M145","argR_2018"
"SCO6163",0.072,0,66,"DargR.M145","argR_2018"
"SCO6163",0.976183,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6163",0.000236,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6163",0.659943,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6163",0.780404,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6163",0.947298,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6164",0.182,0,32,"DargR.M145","argR_2018"
"SCO6164",6.492,0,42,"DargR.M145","argR_2018"
"SCO6164",3.553,0,49,"DargR.M145","argR_2018"
"SCO6164",1.798,0,56,"DargR.M145","argR_2018"
"SCO6164",0.048,0,66,"DargR.M145","argR_2018"
"SCO6164",0.999071,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6164",0,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6164",0.000125,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6164",0.063074,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6164",0.983653,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6165",0.201,0,32,"DargR.M145","argR_2018"
"SCO6165",4.065,0,42,"DargR.M145","argR_2018"
"SCO6165",2.43,0,49,"DargR.M145","argR_2018"
"SCO6165",0.365,0,56,"DargR.M145","argR_2018"
"SCO6165",-0.21,0,66,"DargR.M145","argR_2018"
"SCO6165",0.999071,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6165",6e-06,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6165",0.003062,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6165",0.811355,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6165",0.911061,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6166",0.062,0,32,"DargR.M145","argR_2018"
"SCO6166",2.311,0,42,"DargR.M145","argR_2018"
"SCO6166",1.306,0,49,"DargR.M145","argR_2018"
"SCO6166",0.01,0,56,"DargR.M145","argR_2018"
"SCO6166",-0.14,0,66,"DargR.M145","argR_2018"
"SCO6166",0.999071,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6166",7.1e-05,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6166",0.015607,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6166",0.995028,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6166",0.915701,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6170",0.235,0,32,"DargR.M145","argR_2018"
"SCO6170",0.543,0,42,"DargR.M145","argR_2018"
"SCO6170",0.633,0,49,"DargR.M145","argR_2018"
"SCO6170",0.282,0,56,"DargR.M145","argR_2018"
"SCO6170",0.093,0,66,"DargR.M145","argR_2018"
"SCO6170",0.548784,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6170",0.011151,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6170",0.004703,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6170",0.356869,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6170",0.835684,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6180",0.225,0,32,"DargR.M145","argR_2018"
"SCO6180",1.275,0,42,"DargR.M145","argR_2018"
"SCO6180",1.786,0,49,"DargR.M145","argR_2018"
"SCO6180",1.779,0,56,"DargR.M145","argR_2018"
"SCO6180",1.527,0,66,"DargR.M145","argR_2018"
"SCO6180",0.571611,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6180",1e-06,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6180",0,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6180",0,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6180",0,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6181",0.047,0,32,"DargR.M145","argR_2018"
"SCO6181",0.777,0,42,"DargR.M145","argR_2018"
"SCO6181",1.267,0,49,"DargR.M145","argR_2018"
"SCO6181",1.303,0,56,"DargR.M145","argR_2018"
"SCO6181",1.058,0,66,"DargR.M145","argR_2018"
"SCO6181",0.999071,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6181",0.001491,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6181",9e-06,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6181",8e-06,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6181",7.1e-05,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6182",0.148,0,32,"DargR.M145","argR_2018"
"SCO6182",0.396,0,42,"DargR.M145","argR_2018"
"SCO6182",0.682,0,49,"DargR.M145","argR_2018"
"SCO6182",1.108,0,56,"DargR.M145","argR_2018"
"SCO6182",0.695,0,66,"DargR.M145","argR_2018"
"SCO6182",0.821787,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6182",0.060769,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6182",0.002187,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6182",1.2e-05,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6182",0.001564,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6183",0.325,0,32,"DargR.M145","argR_2018"
"SCO6183",0.084,0,42,"DargR.M145","argR_2018"
"SCO6183",1.086,0,49,"DargR.M145","argR_2018"
"SCO6183",1.551,0,56,"DargR.M145","argR_2018"
"SCO6183",1.017,0,66,"DargR.M145","argR_2018"
"SCO6183",0.492025,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6183",0.817142,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6183",0.00037,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6183",5e-06,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6183",0.00059,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6185",0.361,0,32,"DargR.M145","argR_2018"
"SCO6185",1.704,0,42,"DargR.M145","argR_2018"
"SCO6185",2.092,0,49,"DargR.M145","argR_2018"
"SCO6185",1.867,0,56,"DargR.M145","argR_2018"
"SCO6185",1.2,0,66,"DargR.M145","argR_2018"
"SCO6185",0.341283,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6185",0,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6185",0,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6185",0,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6185",3.4e-05,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6186",0.592,0,32,"DargR.M145","argR_2018"
"SCO6186",0.846,0,42,"DargR.M145","argR_2018"
"SCO6186",1.2,0,49,"DargR.M145","argR_2018"
"SCO6186",0.942,0,56,"DargR.M145","argR_2018"
"SCO6186",0.746,0,66,"DargR.M145","argR_2018"
"SCO6186",0.148154,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6186",0.008877,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6186",0.000646,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6186",0.0095,0,56,"p.BH.DargR.M145","argR_2018"
"SCO6186",0.025245,0,66,"p.BH.DargR.M145","argR_2018"
"SCO6187",0.313,0,32,"DargR.M145","argR_2018"
"SCO6187",0.338,0,42,"DargR.M145","argR_2018"
"SCO6187",0.943,0,49,"DargR.M145","argR_2018"
"SCO6187",0.896,0,56,"DargR.M145","argR_2018"
"SCO6187",0.213,0,66,"DargR.M145","argR_2018"
"SCO6187",0.573346,0,32,"p.BH.DargR.M145","argR_2018"
"SCO6187",0.286427,0,42,"p.BH.DargR.M145","argR_2018"
"SCO6187",0.002509,0,49,"p.BH.DargR.M145","argR_2018"
"SCO6187",0.006839,0,56,"p.BH.DargR.M145","argR_2018"
