"gene","logFC","FDR","add_variable","data_name","time"
"SCO3971",1.089,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3971",0.861,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4859",1.219,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4859",1.216,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4859",0.859,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3780",0.462,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3780",1.008,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3780",0.859,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5664",0.914,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5664",0.804,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5664",0.853,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO7444",0.627,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO7444",1.005,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO7444",0.849,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5783",-0.426,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5783",0.954,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5783",0.847,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4076",0.505,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4076",0.428,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4076",0.846,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2384",1.116,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2384",0.744,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2384",0.841,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4134",1.017,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4134",0.764,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4134",0.84,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3835",1.925,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3835",0.526,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3835",0.833,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO7802",0.703,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO7802",0.937,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO7802",0.828,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1504",0.414,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1504",0.933,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1504",0.828,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6784",0.48,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6784",1.306,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6784",0.824,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5356",0.55,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5356",0.851,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5356",0.823,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6222",0.59,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6222",0.57,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6222",0.819,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2786",0.733,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2786",0.939,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2786",0.816,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5857",0.869,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5857",0.829,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5857",0.814,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2608",0.991,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2608",0.753,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2608",0.813,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5007",0.417,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5007",0.723,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5007",0.813,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6004",1.019,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6004",0.784,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6004",0.811,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO0571",0.891,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO0571",1.624,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO0571",0.81,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1108",0.713,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1108",0.629,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1108",0.81,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1123",0.418,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1123",0.386,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1123",0.808,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO7728",0.984,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO7728",0.839,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO7728",0.807,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO7447",-0.648,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO7447",0.591,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO7447",0.806,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO7250",0.42,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO7250",0.743,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO7250",0.805,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1633",0.898,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1633",0.82,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1633",0.801,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4993",0.571,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4993",1.068,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4993",0.796,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5443",0.455,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5443",0.649,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5443",0.796,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4822",0.698,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4822",0.895,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4822",0.795,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5395",0.593,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5395",0.602,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5395",0.793,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO0590",0.459,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO0590",0.945,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO0590",0.791,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO7716",0.418,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO7716",0.471,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO7716",0.791,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6731",0.493,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6731",1.686,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6731",0.79,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4129",0.629,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4129",0.755,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4129",0.79,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO7131",0.59,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO7131",0.474,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO7131",0.789,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3423",1.893,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3423",1.147,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3423",0.786,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5232",0.779,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5232",1.006,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5232",0.786,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1771",0.539,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1771",0.733,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1771",0.785,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2641",0.537,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2641",0.667,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2641",0.784,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5118",-0.368,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5118",-0.397,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5118",0.784,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6722",1.626,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6722",0.665,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6722",0.781,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1805",0.596,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1805",0.685,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1805",0.779,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2761",1.476,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2761",1.422,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2761",0.778,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2245",0.783,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2245",0.983,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2245",0.776,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6739",0.382,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6739",0.645,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6739",0.775,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO7075",0.65,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO7075",0.652,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO7075",0.773,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2127",0.363,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2127",0.461,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2127",0.771,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4820",0.546,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4820",1.282,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4820",0.767,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6444",0.435,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6444",0.999,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6444",0.766,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4089",1.164,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4089",0.913,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4089",0.766,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5357",0.663,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5357",0.63,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5357",0.766,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1466",0.93,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1466",1.07,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1466",0.762,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO0308",0.625,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO0308",0.877,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO0308",0.757,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1980",0.486,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1980",0.964,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1980",0.756,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2882",2.24,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2882",1.476,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2882",0.755,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1423",0.68,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1423",0.638,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1423",0.751,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO0445",0.469,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO0445",0.823,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO0445",0.749,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2948",0.211,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2948",0.424,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2948",0.746,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1670",0.807,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1670",0.929,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1670",0.742,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4654",0.9,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4654",0.501,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4654",0.737,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1026",0.618,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1026",0.454,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1026",0.736,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO7455",0.298,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO7455",0.373,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO7455",0.732,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2666",0.408,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2666",0.551,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2666",0.73,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5621",0.369,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5621",0.658,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5621",0.728,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6675",0.553,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6675",0.712,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6675",0.725,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6629",0.676,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6629",0.648,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6629",0.725,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2681",0.532,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2681",0.884,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2681",0.723,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3406",1.232,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3406",1.242,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3406",0.721,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO0975",1.088,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO0975",0.724,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO0975",0.72,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO7473",2.862,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO7473",0.654,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO7473",0.718,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3043",0.755,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3043",0.804,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3043",0.712,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3506",0.875,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3506",0.716,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3506",0.712,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2074",0.497,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2074",0.568,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2074",0.712,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5220",0.334,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5220",0.564,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5220",0.711,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO0630",-0.447,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO0630",0.371,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO0630",0.704,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4243",0.896,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4243",1.125,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4243",0.702,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5952",0.554,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5952",0.822,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5952",0.698,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2656",0.919,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2656",0.861,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2656",0.695,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4648",0.839,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4648",0.755,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4648",0.694,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5715",0.646,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5715",0.741,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5715",0.694,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO0137",0.732,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO0137",0.567,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO0137",0.694,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4835",0.71,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4835",0.72,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4835",0.693,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5716",0.918,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5716",0.544,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5716",0.693,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO0402",0.739,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO0402",1.1,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO0402",0.692,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO7472",3.223,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO7472",0.78,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO7472",0.69,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3562",-0.526,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3562",0.607,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3562",0.688,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6615",0.946,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6615",0.825,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6615",0.687,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6104",0.659,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6104",0.71,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6104",0.683,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4712",0.748,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4712",0.625,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4712",0.682,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO7248",0.882,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO7248",0.709,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO7248",0.679,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO0405",1.01,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO0405",0.834,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO0405",0.678,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6006",1.362,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6006",0.808,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6006",0.678,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO7750",0.667,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO7750",0.976,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO7750",0.677,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO0945",0.564,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO0945",0.572,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO0945",0.673,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1499",0.708,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1499",0.784,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1499",0.672,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO7806",-0.964,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO7806",0.795,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO7806",0.666,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2667",0.773,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2667",0.654,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2667",0.665,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1992",0.825,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1992",0.544,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1992",0.665,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2967",0.646,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2967",1.065,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2967",0.664,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2821",0.28,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2821",0.878,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2821",0.664,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5782",-0.358,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5782",1.069,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5782",0.662,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6824",0.679,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6824",0.833,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6824",0.662,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4152",1.232,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4152",0.802,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4152",0.662,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5806",1.071,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5806",0.428,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5806",0.657,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2700",0.422,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2700",0.892,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2700",0.654,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO7664",0.5,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO7664",0.277,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO7664",0.654,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO0132",0.189,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO0132",0.266,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO0132",0.651,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5440",0.613,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5440",0.793,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5440",0.65,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1672",0.317,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1672",0.788,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1672",0.65,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2758",0.483,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2758",0.647,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2758",0.646,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5130",1.002,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5130",1.035,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5130",0.644,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1467",0.637,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1467",0.94,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1467",0.644,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO7469",1.68,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO7469",0.636,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
